x_mm,y_mm,z_mm,slice_idx
-148.9964,-29.1940,-43.0811,28
-149.8437,-29.2178,-42.9398,28
-152.3857,-26.7474,-42.0862,28
-152.3857,-25.9001,-41.9430,28
-154.9278,-23.4296,-41.0894,28
-154.9278,-21.7349,-40.8030,28
-155.7751,-20.9114,-40.5185,28
-155.7751,-13.2852,-39.2297,28
-154.0804,-11.5427,-39.2259,28
-153.2331,-11.5188,-39.3673,28
-152.3857,-10.6476,-39.3654,28
-151.5384,-10.6237,-39.5067,28
-150.6911,-9.7525,-39.5048,28
-142.2177,-9.5136,-40.9182,28
-141.3704,-10.3371,-41.2027,28
-139.6757,-10.2893,-41.4854,28
-133.7443,-16.0536,-43.4771,28
-133.7443,-17.7484,-43.7635,28
-132.8970,-18.5718,-44.0480,28
-132.8970,-19.4192,-44.1912,28
-133.7443,-20.2904,-44.1931,28
-133.7443,-21.1378,-44.3363,28
-138.8283,-26.3653,-44.3475,28
-138.8283,-29.7547,-44.9203,28
-140.5230,-31.4972,-44.9240,28
-148.0022,-30.1509,-47.7335,29
-148.8496,-29.3274,-47.4489,29
-149.6969,-29.3513,-47.3076,29
-155.6283,-23.5869,-45.3159,29
-155.6283,-22.7396,-45.1727,29
-156.4756,-21.9161,-44.8881,29
-156.4756,-21.0687,-44.7449,29
-157.3229,-20.2453,-44.4604,29
-157.3229,-16.8558,-43.8876,29
-158.1703,-16.0323,-43.6031,29
-157.3229,-15.1611,-43.6012,29
-157.3229,-11.7717,-43.0284,29
-155.6283,-10.0292,-43.0247,29
-154.7809,-10.0053,-43.1660,29
-153.9336,-9.1340,-43.1641,29
-152.2389,-9.0863,-43.4468,29
-151.3916,-8.2150,-43.4449,29
-143.7655,-8.0001,-44.7169,29
-142.9182,-8.8235,-45.0014,29
-142.0709,-8.7997,-45.1428,29
-141.2235,-9.6231,-45.4273,29
-140.3762,-9.5993,-45.5686,29
-136.1395,-13.7166,-46.9913,29
-136.1395,-14.5640,-47.1345,29
-134.4448,-16.2109,-47.7035,29
-134.4448,-18.7530,-48.1332,29
-135.2922,-19.6243,-48.1350,29
-135.2922,-20.4716,-48.2782,29
-140.3762,-25.6991,-48.2894,29
-140.3762,-28.2412,-48.7190,29
-142.0709,-29.9837,-48.7228,29
